"Transaction","From","To","Crypto","USD","Txn","ID","Sex","Type","Skin","Slots","Rank"
"Sold","Pranksy","natealex",1.25,455,2020-09-11,2919,"Girl","Female","Dark",2,"1520640000%"
"Sold","TweetyPi…","Pranksy",1.49,304,2020-05-26,2919,"Girl","Female","Dark",2,"1520640000%"
"Sold","Hemba","TweetyPi…",1.2,238,2020-05-21,2919,"Girl","Female","Dark",2,"1520640000%"
"Claimed",NA,"0xe4d36b",NA,NA,2017-06-23,2919,"Girl","Female","Dark",2,"1520640000%"
"Sold","Hemba","BumFun69",1.35,322,2020-06-01,2920,"Girl","Female","Dark",2,"1190400000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2920,"Girl","Female","Dark",2,"1190400000%"
"Claimed",NA,"22324",NA,NA,2017-06-23,2921,"Guy","Male","Mid",2,"3807589500%"
"Claimed",NA,"4965068",NA,NA,2017-06-23,2922,"Guy","Male","Light",3,"6232248000%"
"Sold","0x4dcaf3","DANNY",150,71403,2020-11-13,2923,"Guy","Male","Light",4,"2406541500%"
"Sold","0xd8e806","0x4dcaf3",7,1438,2017-07-13,2923,"Guy","Male","Light",4,"2406541500%"
"Sold","test123.…","0xd8e806",5,953,2017-07-11,2923,"Guy","Male","Light",4,"2406541500%"
"Claimed",NA,"test123.…",NA,NA,2017-06-23,2923,"Guy","Male","Light",4,"2406541500%"
"Claimed",NA,"48543",NA,NA,2017-06-23,2924,"Guy","Ape","Ape",1,"0.006216000%"
"Claimed",NA,"48543",NA,NA,2017-06-23,2925,"Guy","Male","Dark",3,"6308742000%"
"Sold","Thing","DANNY",11.95,4052,2020-10-07,2926,"Guy","Male","Mid",3,"2455860000%"
"Sold","0xa3cb30","Thing",7,2373,2020-10-07,2926,"Guy","Male","Mid",3,"2455860000%"
"Claimed",NA,"0x00bd9f",NA,NA,2017-06-23,2926,"Guy","Male","Mid",3,"2455860000%"
"Claimed",NA,"48543",NA,NA,2017-06-23,2927,"Guy","Male","Mid",1,"1763388000%"
"Sold","8336736","12545231",3.49,2185,2020-12-22,2928,"Guy","Male","Light",3,"6717381000%"
"Sold","14966261","8336736",0.25,24,2018-12-17,2928,"Guy","Male","Light",3,"6717381000%"
"Claimed",NA,"14966261",NA,NA,2017-06-23,2928,"Guy","Male","Light",3,"6717381000%"
"Claimed",NA,"48543",NA,NA,2017-06-23,2929,"Guy","Male","Mid",2,"2726608500%"
"Claimed",NA,"0x887caa",NA,NA,2017-06-23,2930,"Guy","Male","Mid",2,"2062318500%"
"Claimed",NA,"0x887caa",NA,NA,2017-06-23,2931,"Guy","Male","Light",2,"2986285500%"
"Claimed",NA,"0x887caa",NA,NA,2017-06-23,2932,"Guy","Male","Mid",1,"1648647000%"
"Claimed",NA,"0x887caa",NA,NA,2017-06-23,2933,"Guy","Male","Dark",3,"7852713000%"
"Sold","0x00d7c9","Snowfro",1,143,2019-03-30,2934,"Guy","Male","Dark",2,"1805661000%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,2934,"Guy","Male","Dark",2,"1805661000%"
"Sold","Hemba","7hats",0.35,39,2019-01-27,2935,"Guy","Male","Dark",4,"5074269750%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2935,"Guy","Male","Dark",4,"5074269750%"
"Sold","CPyrc","0x517fe8",5.99,3906,2020-12-27,2936,"Guy","Male","Dark",3,"2504172000%"
"Sold","0x13816f","CPyrc",5.25,1996,2020-10-15,2936,"Guy","Male","Dark",3,"2504172000%"
"Sold","MANAmans…","0x13816f",5.6,1946,2020-10-03,2936,"Guy","Male","Dark",3,"2504172000%"
"Sold","jmg","MANAmans…",4.89,1749,2020-09-28,2936,"Guy","Male","Dark",3,"2504172000%"
"Sold","Korniej","jmg",3.7,1280,2020-09-24,2936,"Guy","Male","Dark",3,"2504172000%"
"Sold","0xef764b…","Korniej",2.9,1066,2020-09-20,2936,"Guy","Male","Dark",3,"2504172000%"
"Sold","Michel_M…","0xef764b…",2.05,755,2020-09-16,2936,"Guy","Male","Dark",3,"2504172000%"
"Sold","Pranksy","Michel_M…",1.29,292,2020-06-30,2936,"Guy","Male","Dark",3,"2504172000%"
"Sold","0xe96c3e","Pranksy",0.95,190,2020-05-15,2936,"Guy","Male","Dark",3,"2504172000%"
"Sold","Hemba","el",0.35,41,2019-01-25,2936,"Guy","Male","Dark",3,"2504172000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2936,"Guy","Male","Dark",3,"2504172000%"
"Sold","0x5462de","7435267",1.58,381,2017-07-07,2937,"Girl","Female","Dark",3,"1766400000%"
"Claimed",NA,"5530334",NA,NA,2017-06-23,2937,"Girl","Female","Dark",3,"1766400000%"
"Sold","gaus","0x0154d2",1.5,520,2020-10-04,2938,"Guy","Zombie","Zombie",1,"0.039336000%"
"Sold","0x11c9a7","gaus",3.4,1219,2020-09-28,2938,"Guy","Zombie","Zombie",1,"0.039336000%"
"Sold","0x5aaeb9","0x11c9a7",3,1062,2020-09-27,2938,"Guy","Zombie","Zombie",1,"0.039336000%"
"Sold","0x067034","0x5aaeb9",2.85,1008,2020-09-26,2938,"Guy","Zombie","Zombie",1,"0.039336000%"
"Sold","Carlini8","0x067034",2.4,908,2020-09-19,2938,"Guy","Zombie","Zombie",1,"0.039336000%"
"Sold","Pranksy","Carlini8",1.8,678,2020-09-14,2938,"Guy","Zombie","Zombie",1,"0.039336000%"
"Sold","Hemba","Pranksy",1.33,487,2020-09-11,2938,"Guy","Zombie","Zombie",1,"0.039336000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2938,"Guy","Zombie","Zombie",1,"0.039336000%"
"Sold","0xcbd482","sov",0.41,84,2017-07-10,2939,"Guy","Male","Light",2,"8690121000%"
"Claimed",NA,"0xcbd482",NA,NA,2017-06-23,2939,"Guy","Male","Light",2,"8690121000%"
"Sold","Hemba","PB",0.35,48,2019-03-24,2940,"Girl","Female","Albino",5,"2926080000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2940,"Girl","Female","Albino",5,"2926080000%"
"Sold","0xc69ae4","0xe5e771",9.98,3612,2020-09-28,2941,"Girl","Female","Mid",2,"1443840000%"
"Sold","0x27c79a","0xc69ae4",3.45,1301,2020-09-14,2941,"Girl","Female","Mid",2,"1443840000%"
"Sold","scalynel…","0x27c79a",2,403,2020-05-26,2941,"Girl","Female","Mid",2,"1443840000%"
"Sold","j1mmy","scalynel…",1,144,2020-01-13,2941,"Girl","Female","Mid",2,"1443840000%"
"Sold","Hemba","j1mmy",0.35,61,2019-04-07,2941,"Girl","Female","Mid",2,"1443840000%"
"Claimed",NA,"0xe4d36b",NA,NA,2017-06-23,2941,"Girl","Female","Mid",2,"1443840000%"
"Sold","Hemba","Hans",1.19,242,2020-05-22,2942,"Guy","Male","Dark",2,"1709037000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2942,"Guy","Male","Dark",2,"1709037000%"
"Sold","0x11c9a7","moderats",2.22,828,2020-09-14,2943,"Girl","Female","Light",3,"1972480000%"
"Sold","Pranksy","0x11c9a7",1.9,709,2020-09-14,2943,"Girl","Female","Light",3,"1972480000%"
"Sold","Michel_M…","Pranksy",1.8,678,2020-09-14,2943,"Girl","Female","Light",3,"1972480000%"
"Sold","cryptosa…","Michel_M…",1.32,496,2020-09-14,2943,"Girl","Female","Light",3,"1972480000%"
"Sold","0x1a96af","cryptosa…",1.34,297,2020-05-29,2943,"Girl","Female","Light",3,"1972480000%"
"Claimed",NA,"0xe45df5",NA,NA,2017-06-23,2943,"Girl","Female","Light",3,"1972480000%"
"Sold","Hemba","0x717403",0.06,28,2017-11-26,2944,"Guy","Male","Light",3,"2898720000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2944,"Guy","Male","Light",3,"2898720000%"
"Sold","Hemba","Kenney",0.14,161,2018-01-20,2945,"Girl","Female","Dark",4,"3383040000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2945,"Girl","Female","Dark",4,"3383040000%"
"Sold","0x927635","0xe5e771",3,1069,2020-09-25,2946,"Girl","Female","Light",3,"3991040000%"
"Sold","0xc9ab58","0x927635",2.29,770,2020-09-24,2946,"Girl","Female","Light",3,"3991040000%"
"Sold","Michel_M…","0xc9ab58",2.18,715,2020-09-23,2946,"Girl","Female","Light",3,"3991040000%"
"Sold","Carlini8","Michel_M…",2,657,2020-09-23,2946,"Girl","Female","Light",3,"3991040000%"
"Sold","Hemba","Carlini8",1.4,526,2020-09-14,2946,"Girl","Female","Light",3,"3991040000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2946,"Girl","Female","Light",3,"3991040000%"
"Sold","0x196a3d","0xb67d92",8.15,2796,2020-10-02,2947,"Guy","Male","Dark",4,"5401885500%"
"Sold","therealB…","0x196a3d",1.9,717,2020-09-14,2947,"Guy","Male","Dark",4,"5401885500%"
"Sold","Hemba","therealB…",1,386,2020-08-26,2947,"Guy","Male","Dark",4,"5401885500%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2947,"Guy","Male","Dark",4,"5401885500%"
"Sold","NFTinTin","Liber8Ho…",12.12,4454,2020-10-17,2948,"Guy","Male","Light",2,"2234430000%"
"Sold","0xfb077c","NFTinTin",1,130,2020-01-02,2948,"Guy","Male","Light",2,"2234430000%"
"Claimed",NA,"0xfb077c",NA,NA,2017-06-23,2948,"Guy","Male","Light",2,"2234430000%"
"Claimed",NA,"11004839",NA,NA,2017-06-23,2949,"Guy","Male","Light",4,"5338476000%"
"Claimed",NA,"8593785",NA,NA,2017-06-23,2950,"Girl","Female","Dark",1,"1559040000%"
"Sold","Hemba","0x7760e0",0.25,98,2017-09-01,2951,"Guy","Male","Light",2,"1331599500%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2951,"Guy","Male","Light",2,"1331599500%"
"Sold","0x257e2b","vengist",6.99,2460,2020-10-08,2952,"Guy","Male","Mid",3,"6890499000%"
"Sold","0x624394","0x257e2b",4.9,1669,2020-10-07,2952,"Guy","Male","Mid",3,"6890499000%"
"Sold","GoWest23","0x624394",3.99,1386,2020-09-25,2952,"Guy","Male","Mid",3,"6890499000%"
"Sold","0x00d7c9","GoWest23",1,169,2019-05-07,2952,"Guy","Male","Mid",3,"6890499000%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,2952,"Guy","Male","Mid",3,"6890499000%"
"Claimed",NA,"curating…",NA,NA,2017-06-23,2953,"Guy","Male","Mid",4,"2317466250%"
"Claimed",NA,"1258788",NA,NA,2017-06-23,2954,"Girl","Female","Albino",2,"0.913920000%"
"Sold","0x31f02e","0x568cf5",5.8,2052,2020-09-29,2955,"Guy","Male","Dark",3,"1866051000%"
"Sold","Hemba","0x31f02e",0.9,300,2020-09-07,2955,"Guy","Male","Dark",3,"1866051000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2955,"Guy","Male","Dark",3,"1866051000%"
"Sold","Hemba","0x7c9b3f",0.55,137,2019-06-03,2956,"Guy","Male","Dark",3,"3045669000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2956,"Guy","Male","Dark",3,"3045669000%"
"Claimed",NA,"1258788",NA,NA,2017-06-23,2957,"Guy","Male","Albino",4,"6801423750%"
"Sold","sov","0xf40b3d",3,981,2020-09-24,2958,"Girl","Female","Light",2,"0.919680000%"
"Sold","Hemba","sov",0.08,38,2017-11-26,2958,"Girl","Female","Light",2,"0.919680000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2958,"Girl","Female","Light",2,"0.919680000%"
"Claimed",NA,"55990",NA,NA,2017-06-23,2959,"Guy","Male","Albino",3,"1982805000%"
"Sold","Hemba","Kenney",0.15,57,2018-04-04,2960,"Girl","Female","Mid",2,"0.677760000%"
"Claimed",NA,"0xe4d36b",NA,NA,2017-06-23,2960,"Girl","Female","Mid",2,"0.677760000%"
"Claimed",NA,"sov",NA,NA,2017-06-23,2961,"Guy","Male","Mid",4,"2261605500%"
"Claimed",NA,"1700403",NA,NA,2017-06-23,2962,"Guy","Male","Mid",4,"3088948500%"
"Sold","0x8ba3e2","TokenAng…",15.5,3175,2020-05-14,2963,"Girl","Female","Mid",3,"1738240000%"
"Claimed",NA,"0xc0f5dd",NA,NA,2017-06-23,2963,"Girl","Female","Mid",3,"1738240000%"
"Sold","j1mmy","0xec4b06",3.19,1122,2020-09-27,2964,"Guy","Male","Light",1,"0.265716000%"
"Sold","Hemba","j1mmy",1.4,511,2020-09-14,2964,"Guy","Male","Light",1,"0.265716000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2964,"Guy","Male","Light",1,"0.265716000%"
"Sold","15423625","3405896",0.2,38,2018-10-11,2965,"Guy","Male","Mid",3,"2268651000%"
"Sold","8533182","15423625",0.2,137,2017-12-15,2965,"Guy","Male","Mid",3,"2268651000%"
"Claimed",NA,"8533182",NA,NA,2017-06-23,2965,"Guy","Male","Mid",3,"2268651000%"
"Sold","5530334","9218204",2.25,1561,2017-12-14,2966,"Girl","Female","Dark",3,"1282560000%"
"Claimed",NA,"5530334",NA,NA,2017-06-23,2966,"Girl","Female","Dark",3,"1282560000%"
"Sold","0x257e2b","0x_NFT",6,2252,2020-10-19,2967,"Guy","Zombie","Zombie",2,"0.031812000%"
"Sold","0x95318b","0x257e2b",6.4,2385,2020-10-15,2967,"Guy","Zombie","Zombie",2,"0.031812000%"
"Sold","0x9ec957","0x95318b",5,1788,2020-09-28,2967,"Guy","Zombie","Zombie",2,"0.031812000%"
"Claimed",NA,"0x9ec957",NA,NA,2017-06-23,2967,"Guy","Zombie","Zombie",2,"0.031812000%"
"Sold","Hemba","Cryptokk…",0.52,78,2019-02-20,2968,"Girl","Female","Light",3,"1272320000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2968,"Girl","Female","Light",3,"1272320000%"
"Sold","0xe754d1","0x13816f",4.8,1690,2020-10-02,2969,"Girl","Female","Mid",3,"2099200000%"
"Sold","MrNFT","0xe754d1",3.44,1232,2020-09-28,2969,"Girl","Female","Mid",3,"2099200000%"
"Sold","cryptoke…","MrNFT",3.1,1091,2020-09-27,2969,"Girl","Female","Mid",3,"2099200000%"
"Sold","0xf4239e","cryptoke…",3,1071,2020-09-27,2969,"Girl","Female","Mid",3,"2099200000%"
"Sold","Hemba","0xf4239e",2.3,795,2020-09-24,2969,"Girl","Female","Mid",3,"2099200000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2969,"Girl","Female","Mid",3,"2099200000%"
"Sold","0x3ba9cd","0x13816f",3.15,1114,2020-09-27,2970,"Guy","Male","Dark",3,"6940824000%"
"Sold","Carlini8","0x3ba9cd",2,678,2020-09-23,2970,"Guy","Male","Dark",3,"6940824000%"
"Sold","Hemba","Carlini8",1.5,564,2020-09-14,2970,"Guy","Male","Dark",3,"6940824000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2970,"Guy","Male","Dark",3,"6940824000%"
"Sold","Hemba","ross_VRO…",1.2,242,2020-05-22,2971,"Guy","Male","Dark",3,"2916837000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2971,"Guy","Male","Dark",3,"2916837000%"
"Claimed",NA,"12221644",NA,NA,2017-06-23,2972,"Girl","Female","Mid",2,"1616640000%"
"Claimed",NA,"sov",NA,NA,2017-06-23,2973,"Girl","Female","Dark",3,"1829120000%"
"Sold","Hemba","0x334e22",0.12,16,2018-11-20,2974,"Girl","Female","Dark",3,"1808640000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2974,"Girl","Female","Dark",3,"1808640000%"
"Sold","MadMax","0x568cf5",5.55,2015,2020-09-28,2975,"Guy","Male","Light",2,"1681861500%"
"Sold","cryptoke…","MadMax",5.1,1852,2020-09-28,2975,"Guy","Male","Light",2,"1681861500%"
"Sold","GoWest23","cryptoke…",4.75,1699,2020-09-28,2975,"Guy","Male","Light",2,"1681861500%"
"Sold","Hemba","GoWest23",0.44,76,2019-05-06,2975,"Guy","Male","Light",2,"1681861500%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2975,"Guy","Male","Light",2,"1681861500%"
"Sold","Hemba","Kenney",0.15,57,2018-04-04,2976,"Guy","Male","Dark",2,"2817193500%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2976,"Guy","Male","Dark",2,"2817193500%"
"Claimed",NA,"7293485",NA,NA,2017-06-23,2977,"Girl","Female","Light",3,"1569280000%"
"Sold","MrNFT","0x033ee7",2.89,999,2020-09-24,2978,"Girl","Female","Mid",3,"1585920000%"
"Sold","Pranksy","MrNFT",2.19,757,2020-09-24,2978,"Girl","Female","Mid",3,"1585920000%"
"Sold","Hemba","Pranksy",1.8,613,2020-09-22,2978,"Girl","Female","Mid",3,"1585920000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2978,"Girl","Female","Mid",3,"1585920000%"
"Claimed",NA,"1700403",NA,NA,2017-06-23,2979,"Guy","Male","Mid",2,"2134786500%"
"Sold","4656795","PB",5,1071,2020-05-19,2980,"Guy","Male","Light",3,"1759362000%"
"Claimed",NA,"0x470e9b",NA,NA,2017-06-23,2980,"Guy","Male","Light",3,"1759362000%"
"Sold","NFTinTin","CryptoNo…",12.55,4356,2020-10-03,2981,"Girl","Female","Mid",2,"1011840000%"
"Sold","Pranksy","NFTinTin",0.5,76,2019-12-08,2981,"Girl","Female","Mid",2,"1011840000%"
"Sold","0x00d7c9","Pranksy",0.4,109,2019-06-20,2981,"Girl","Female","Mid",2,"1011840000%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,2981,"Girl","Female","Mid",2,"1011840000%"
"Sold","Hemba","0x7132c9",0.42,95,2017-07-18,2982,"Guy","Male","Light",2,"1793583000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2982,"Guy","Male","Light",2,"1793583000%"
"Sold","Hemba","GoWest23",0.55,73,2020-01-04,2983,"Guy","Male","Dark",3,"6614718000%"
"Claimed",NA,"0xe4d36b",NA,NA,2017-06-23,2983,"Guy","Male","Dark",3,"6614718000%"
"Claimed",NA,"13358210",NA,NA,2017-06-23,2984,"Girl","Female","Mid",3,"1753600000%"
"Sold","0xe754d1","0x13816f",4.8,1690,2020-10-02,2985,"Guy","Male","Dark",2,"0.797148000%"
"Sold","cryptoke…","0xe754d1",3.39,1203,2020-09-27,2985,"Guy","Male","Dark",2,"0.797148000%"
"Sold","0x3ba9cd","cryptoke…",3.15,1120,2020-09-27,2985,"Guy","Male","Dark",2,"0.797148000%"
"Sold","Carlini8","0x3ba9cd",2,679,2020-09-23,2985,"Guy","Male","Dark",2,"0.797148000%"
"Sold","Hemba","Carlini8",1.5,564,2020-09-14,2985,"Guy","Male","Dark",2,"0.797148000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2985,"Guy","Male","Dark",2,"0.797148000%"
"Sold","Hemba","Raichide…",0.12,14,2018-11-26,2986,"Guy","Male","Light",3,"6405366000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2986,"Guy","Male","Light",3,"6405366000%"
"Claimed",NA,"sov",NA,NA,2017-06-23,2987,"Guy","Male","Dark",2,"1775466000%"
"Sold","Hemba","0x810e09",0.12,14,2018-11-24,2988,"Guy","Male","Light",3,"3405996000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2988,"Guy","Male","Light",3,"3405996000%"
"Claimed",NA,"4774681",NA,NA,2017-06-23,2989,"Guy","Male","Dark",2,"2521282500%"
"Sold","0x005700","mammal",0.07,32,2017-12-03,2990,"Guy","Male","Dark",2,"1923421500%"
"Claimed",NA,"0x005700",NA,NA,2017-06-23,2990,"Guy","Male","Dark",2,"1923421500%"
"Claimed",NA,"10014698",NA,NA,2017-06-23,2991,"Guy","Male","Mid",2,"2155923000%"
"Claimed",NA,"Punkofth…",NA,NA,2017-06-23,2992,"Guy","Male","Light",3,"1737219000%"
"Sold","Hemba","0xa80be8…",0.16,62,2018-04-02,2993,"Guy","Male","Light",3,"2204235000%"
"Claimed",NA,"0xe4d36b",NA,NA,2017-06-23,2993,"Guy","Male","Light",3,"2204235000%"
"Sold","jmg","0x0601d0",2,401,2020-05-16,2994,"Girl","Female","Dark",3,"1660160000%"
"Sold","Hemba","jmg",1.15,191,2020-01-26,2994,"Girl","Female","Dark",3,"1660160000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2994,"Girl","Female","Dark",3,"1660160000%"
"Sold","Hemba","0xea94c9",0.16,30,2018-10-11,2995,"Guy","Male","Dark",1,"2783979000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2995,"Guy","Male","Dark",1,"2783979000%"
"Sold","7047340","6689278",0.9,177,2017-07-14,2996,"Guy","Male","Dark",2,"1699978500%"
"Sold","15808747","7047340",0.1,28,2017-06-25,2996,"Guy","Male","Dark",2,"1699978500%"
"Claimed",NA,"15808747",NA,NA,2017-06-23,2996,"Guy","Male","Dark",2,"1699978500%"
"Sold","oref","0xc5b4e3",2.8,983,2020-09-24,2997,"Girl","Female","Dark",2,"1017600000%"
"Sold","0xf28820","oref",2.45,848,2020-09-24,2997,"Girl","Female","Dark",2,"1017600000%"
"Sold","ross_VRO…","0xf28820",2,678,2020-09-23,2997,"Girl","Female","Dark",2,"1017600000%"
"Sold","CPyrc","ross_VRO…",1.45,545,2020-09-14,2997,"Girl","Female","Dark",2,"1017600000%"
"Sold","Pranksy","CPyrc",1.25,455,2020-09-11,2997,"Girl","Female","Dark",2,"1017600000%"
"Sold","TheCoolA…","Pranksy",1.09,397,2020-09-11,2997,"Girl","Female","Dark",2,"1017600000%"
"Sold","Michel_M…","0xb4c40c",0.85,293,2020-09-07,2997,"Girl","Female","Dark",2,"1017600000%"
"Sold","ManOverb…","Michel_M…",0.94,317,2020-07-30,2997,"Girl","Female","Dark",2,"1017600000%"
"Sold","TweetyPi…","ManOverb…",0.99,232,2020-06-17,2997,"Girl","Female","Dark",2,"1017600000%"
"Sold","Hemba","TweetyPi…",1.4,285,2020-05-26,2997,"Girl","Female","Dark",2,"1017600000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2997,"Girl","Female","Dark",2,"1017600000%"
"Sold","444.eth","0xdffbaf",4.4,1512,2020-10-08,2998,"Guy","Male","Mid",3,"6383223000%"
"Sold","0xe754d1","444.eth",5.3,1870,2020-10-02,2998,"Guy","Male","Mid",3,"6383223000%"
"Sold","0xf4239e","0xe754d1",3,1065,2020-09-27,2998,"Guy","Male","Mid",3,"6383223000%"
"Sold","Hemba","0xf4239e",2.3,796,2020-09-24,2998,"Guy","Male","Mid",3,"6383223000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,2998,"Guy","Male","Mid",3,"6383223000%"
"Claimed",NA,"48543",NA,NA,2017-06-23,2999,"Guy","Male","Mid",3,"2383392000%"
"Claimed",NA,"48543",NA,NA,2017-06-23,3000,"Guy","Male","Mid",2,"2216313000%"
"Sold","Cyborg","0xde03d3",0.2,41,2018-11-13,3001,"Guy","Male","Dark",2,"1869070500%"
"Sold","0xd8e806","Cyborg",0.18,55,2017-08-12,3001,"Guy","Male","Dark",2,"1869070500%"
"Sold","0xbc081c","0xd8e806",0.3,58,2017-07-19,3001,"Guy","Male","Dark",2,"1869070500%"
"Claimed",NA,"0xbc081c",NA,NA,2017-06-23,3001,"Guy","Male","Dark",2,"1869070500%"
"Sold","12322844","14215174",0.3,58,2017-07-19,3002,"Girl","Female","Dark",2,"1349760000%"
"Claimed",NA,"12322844",NA,NA,2017-06-23,3002,"Girl","Female","Dark",2,"1349760000%"
"Claimed",NA,"48543",NA,NA,2017-06-23,3003,"Guy","Male","Dark",2,"1730173500%"
"Claimed",NA,"15838612",NA,NA,2017-06-23,3004,"Girl","Female","Mid",4,"3865920000%"
"Claimed",NA,"2126677",NA,NA,2017-06-23,3005,"Girl","Female","Mid",2,"1048320000%"
"Claimed",NA,"6689278",NA,NA,2017-06-23,3006,"Guy","Male","Mid",2,"2074396500%"
"Claimed",NA,"48543",NA,NA,2017-06-23,3007,"Guy","Male","Mid",2,"2213293500%"
"Claimed",NA,"14215174",NA,NA,2017-06-23,3008,"Girl","Female","Dark",2,"1368960000%"
"Sold","Pixls","0xc2cf71",0.6,85,2019-03-16,3009,"Guy","Male","Dark",5,"5495490000%"
"Sold","0x0af8cc","Pixls",0.19,27,2018-12-30,3009,"Guy","Male","Dark",5,"5495490000%"
"Sold","0x00d7c9","0x0af8cc",0.05,25,2018-06-12,3009,"Guy","Male","Dark",5,"5495490000%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,3009,"Guy","Male","Dark",5,"5495490000%"
"Sold","Alex3422","TokenAng…",42,16291,2020-10-12,3010,"Guy","Male","Mid",2,"2032123500%"
"Sold","0xa3cb30","Alex3422",23,7843,2020-10-07,3010,"Guy","Male","Mid",2,"2032123500%"
"Claimed",NA,"0x00bd9f",NA,NA,2017-06-23,3010,"Guy","Male","Mid",2,"2032123500%"
"Claimed",NA,"3581372",NA,NA,2017-06-23,3011,"Guy","Male","Dark",6,"0.004266956%"
"Sold","DANNY","Wilcox",0.99,329,2020-07-31,3012,"Guy","Male","Light",2,"1908324000%"
"Sold","Hemba","DANNY",0.9,182,2020-05-14,3012,"Guy","Male","Light",2,"1908324000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,3012,"Guy","Male","Light",2,"1908324000%"
"Claimed",NA,"14523780",NA,NA,2017-06-23,3013,"Guy","Male","Mid",3,"1839882000%"
"Sold","0xeb9191","DANNY",7,2681,2020-08-25,3014,"Guy","Male","Dark",3,"3035604000%"
"Sold","0x470e9b","0x4c1bd9…",1.25,292,2019-05-18,3014,"Guy","Male","Dark",3,"3035604000%"
"Claimed",NA,"0x470e9b",NA,NA,2017-06-23,3014,"Guy","Male","Dark",3,"3035604000%"
"Claimed",NA,"2126677",NA,NA,2017-06-23,3015,"Girl","Female","Mid",3,"1530880000%"
"Claimed",NA,"15838612",NA,NA,2017-06-23,3016,"Guy","Male","Light",4,"2066847750%"
"Claimed",NA,"5966219",NA,NA,2017-06-23,3017,"Guy","Male","Dark",4,"1689410250%"
"Claimed",NA,"10849955",NA,NA,2017-06-23,3018,"Guy","Male","Albino",3,"3422100000%"
"Claimed",NA,"12743405",NA,NA,2017-06-23,3019,"Guy","Male","Light",3,"2359236000%"
"Claimed",NA,"2826438",NA,NA,2017-06-23,3020,"Guy","Male","Mid",3,"3114111000%"
"Claimed",NA,"1700403",NA,NA,2017-06-23,3021,"Guy","Male","Mid",3,"2123715000%"
"Sold","Hemba","snax",1.4,524,2020-09-11,3022,"Guy","Male","Light",2,"1935499500%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,3022,"Guy","Male","Light",2,"1935499500%"
"Claimed",NA,"15838612",NA,NA,2017-06-23,3023,"Guy","Male","Mid",3,"6977058000%"
"Claimed",NA,"48543",NA,NA,2017-06-23,3024,"Guy","Male","Albino",2,"2337093000%"
"Claimed",NA,"48543",NA,NA,2017-06-23,3025,"Girl","Female","Dark",3,"1918720000%"
"Claimed",NA,"48543",NA,NA,2017-06-23,3026,"Girl","Female","Light",2,"1274880000%"
"Sold","0xa3cb30","Novo311",6.1,2225,2020-10-16,3027,"Guy","Male","Light",3,"2067351000%"
"Claimed",NA,"0x00bd9f",NA,NA,2017-06-23,3027,"Guy","Male","Light",3,"2067351000%"
"Sold","Hemba","Kenney",0.17,196,2018-01-20,3028,"Guy","Male","Albino",3,"2955084000%"
"Claimed",NA,"0xe4d36b",NA,NA,2017-06-23,3028,"Guy","Male","Albino",3,"2955084000%"
"Claimed",NA,"ddaavvee",NA,NA,2017-06-23,3029,"Girl","Female","Light",3,"3676160000%"
"Claimed",NA,"48543",NA,NA,2017-06-23,3030,"Girl","Female","Mid",2,"1626240000%"
