"Wallet Address","Raw"
"0xe4098A3293267C70D4CBDd380688B6248D306a32",27996429128949243904
"0x9483A5ED1E20E537524A388a97B4607693f27Cbb",45074473971421282304
"0x35c0C06B0eE76E3C800B4605c047F18eb230A118",20798680104587513856
"0x6Cc32942c6720EEFA73E5f85077cFab701CF5112",6930645968581093376
"0xF20B04805e395906EC637d84C1a34Bd3EA347BA6",17356106710131388416
"0x4c9036cF337453F53D2A8BA934c2f389f54e396a",33457303497047285760
"0xe8dc2788FC8d91B44582F60D9d6B64e207Dab384",6920769617435113472
"0xc854B796648e31Ee25B83Ce30ddAB8FF3402437c",6916116080583771136
"0x90cF79f90aeCa1E5a7652a9Fdc4C2Dc98E995a17",6898925065666954240
"0xA7E0170b07372cC75f0001329c7105DC672FDa8D",6875240237320858624
"0xA9729636d31a4BD2A32fdBbcC28F01f9701106B3",13144381589111093248
"0xdBc9454541A32fc0CC1B76cFc674a76aab6233a9",13675989205937102848
"0x18057d13f92A9093DF0CC3aa488a3a3c16e1f7FA",81501697107653394432
"0x0DCfe4a0eb5D952b738Eb34d1bf4eF279243C8a7",36365853525097365504
"0x17783fDE546e3d2838101735b1F7b53c7BF9c8ce",6791929967258625024
"0xe9DF2de3D0c78330316DDcc7E6C80d682d36614B",6706538931258394624
"0x3Dd236EbdA27D6F78ef1502192fEEfD16Dd137DF",6700990144952896512
"0x7253Da91cFd815165900A736818a00C60d14a64d",6688116093178773504
"0xf639FC58BEEf08D89E28dcc3C2313a0aec63e834",26658433255768084480
"0xF744E7520833e774f84bd9613EEBE4AC444dB147",6629914115111845888
"0x7ec9dE8b0f38543066B979Ee3d435CeA207075a5",6616462314853298176
"0x49516E20B5692839f877A7e9aA62006a5D02A7b1",6615224937362938880
"0x0991bbCd8e18ed6f6409f0CcB268886822F77658",6612877062505921536
"0x3f7688EA052b22eE13a94Af6F5d574B7E7d4db5d",6611068537176636416
"0xF74AebDF79834A8725FB4491362555A2eD5D3Ef2",16522071178149115904
"0x1702c9c1F1335f89729AEB3d5d8d5c9f456df415",6604881298396052480
"0xe067f7Df8D1a2418fc84Ff2d1C76a115876BdBEF",82270153425035476992
"0xfabe4580AaD1fc09636d522D4a53a4c037E055d8",52559520298143252480
"0x14D6831602161268d5340Ab26dB66cB2DC6921cA",1.31111658883564e+20
"0x49CA94A250e62e9844401b2A5E2C52C9a0ae1EA6",13087035100339568640
"0x2256ed69a2F339519A43F96AAd50Fd47ED56FC55",6541565275146424320
"0x3fc10d45f2761F5f3605A345aaA0A4F71510FE6C",9799110017816913920
"0xEE18239eb304705e61950BAB5aaf35f0a4c408d2",50738566513371414538
"0x278bAB03e0A2E02C532E5Adf1ee2C0DDE4f5874F",6516135586043857920
"0x22d59f44861E5740e5982F60565653961A470e02",8243276498059034624
"0x8CEcD742b157101D2b1aB3aD0730759f57788389",1.9433833130593e+19
"0x983cCF4Dac78E5978333FB66998ce8f90965E63E",8241805772729342976
"0x3650EA989EfBD351BAfFB06218AA81189d2df2eE",6501148646868746240
"0x12bb39911211c6e6E44dbC07c3CA7581178759b4",22369486047741939712
"0xfb84Bb9a80167D9A5eA8B21b692051eC228AB9cf",14939225516717383680
"0xF97b16E6335DB60b95657B05b05c3f1a47f968Bf",6500418310379646976
"0xA48fF6EFB7eA9fb3e99a80801395E23484278065",6496480778951561216
"0xd0065b737743f8905763F3e1BdbCC3199e8DF158",6472758005659168768
"0x5d4FcA61CC6Ce10073372C7c246940066057249E",6470407742017522688
"0x435Cce4137C4C7aEAd7f79249F038d3e2AEdc2cc",35384025358912536576
"0xb6E84e4091ece61Fc23A8700Ae4A6D3e0e43F8Af",17654357883586412544
"0x00a4006EA66c4e0F92d45d55A9eF5FD58F31d3C7",2.2622541018214e+20
"0xffb60D5D418801A8c13a87B0C5657dD3456CeC70",18884977302101127168
"0x02b7165D0916E373f0235056a7e6FCcdb82d2255",6244602976560220160
"0xD450CfD47e5D0a03828166fAa85885bE20E04254",6216989050715807744
"0x215A720958039F3a7220Bc31a8323a35B1C7F92F",29950212811184943104
"0xA7290e85C0aAB7AcD0cA1Bc649D351E7e4a0BDc9",50646342029742915584
"0x0a041d76AeA8fecc69380e903a6E943004A86c16",43362630114413387776
"0x3b6BC13F9b3f6bb8F116FBb7B57543EC2CAA0C82",9291151180886845440
"0x6E0a2AFc0fee3FbF766A8CC665eAfE02760740D3",68594183260019392512
"0xC37b8A148B37A3649A669571227562bf4f910BAB",6167792953843729408
"0x19e205dE68A48BD872FC0caac877de27C1b37D3A",6146435638505780224
"0xDDf04957eBEC63fCC670f9C9ECD6a02Cdbc50823",6142138343222957056
"0x951B6d50D07C39b0f97A7bb2F5c1e96F07a093d3",6124152028666112000
"0x72E63b41E062cb8a21abbcD3B2245dFB1bFB4c5c",6106672996319669248
"0xC9F77de0C736c1bBb2EE05876Df937667FC24F7f",6093586271838455808
"0x52824f3f27d9e1298755014eDD527cCb5190d8bf",9145025272219070464
"0x3d42836AB7Dd6912D4512bE51Ee01D4bD2Ce18a7",6070212024455353344
"0xD00ED670Dc191dFa9b57a61F1DB31DAa99170126",81513304598299787264
"0x3aB661D0236a9Ec3Ed8d397989977fc84a5028d2",54271183063104905216
"0xfa33BEe4cdF85Ce8bCA236e58DeCfD138AC4616b",6021445700795016192
"0xBd4868970fa7c916399A6Af37bF1bd0002439192",53859593488454656000
"0x086aAC9CDA80E2a63f3695ce29eF0F6e0eF64a06",5990636209762647040
"0x97A23D276e9483e3d0D85b5B8c1e2e59Cf02c829",16105692991000715264
"0x97B58EAA7e9e81b3b37115f6FEd52c83bC7B6d13",23016452811221942272
"0x7356EcE4705bfbd926bc787ccC758FD9406283c0",5977380171646274560
"0x8Ad68e2C67B88DEd4B1565D8b9288B665261338d",5970687987895883776
"0x776da37c1044d69BD4C7A27DeC344Da93eD74eeb",5919817917362285568
"0x9B1FC23d8bc45A33dDd416933a02d595ac973c2C",23656956118283227136
"0xE583B23379b140Dda92F1cf27BaF2128fc6513a4",5897947588148746240
"0xc315fe45100EF2Ae912Bf4975fC20980Ab114614",5893802719381800960
"0x1718fEadf75613f02D7d63386331C3c3a2e6048F",16481891129319776256
"0x117611135C32649b0Fb4893d781FfC8fb99A73eB",2.3459588709555e+19
"0x7CF6E1A7b53e1099ca397Bf3c7A6466aEa846753",5851805822270984192
"0x9357DD3844efeF1643E332dC934765D28c85E562",42321173637023580160
"0x37c46c6D4e1E2aF3ec657B32677F7d3B2045C929",8754362215750785024
"0x6e4672dB5C52915b762856B05045D81d5dD3de02",5829256161753491456
"0x7f219ACB70EA6f265Fd99907f1EB6258E538001d",14555628490696484864
"0xD6F1A6e428C13D7116DebD7BA82D16cBd8F40278",5813147290116263936
"0x668527e1c658Bf044246576420F5383C12b4852D",82227961114684817418
"0xd8bD00090bB2bB6c46deB742e1811F6Fdca606Ac",5796877262542402560
"0x5c5b3646368fF03F14F58b5E622B3F47f60aA9CE",1.50770944484316e+20
"0x4d4F293F1F80bd26D329b79d4DdC77E7e895d5cE",1.20563139932994e+20
"0xfb17199BB361dAED5B8dF4E0d263f2f6CB990C50",11510283645754542080
"0x18B7F95442ec71442f45F480C4F56633C323d991",7028616903194117120
"0x69479d817DDFB8142320841B4C2D34437296d607",5743429691652374528
"0x8ce1c92CDeaae6158d80DC9830B2dFA351A1b162",5740270141911931904
"0x0aB2737D5e375cCD4ac8243D707b0d5d3C45B27F",11473901903804610560
"0xd1Ce2e051a5759C871a7FA0753494742597247CB",11453890188884729856
"0x730C4aE1626D85B9fbE5229Ebe9B2f22Fe12CA5A",11413686608462411776
"0x7BD904A3Db59fA3879BD4c246303E6Ef3aC3A4C6",6964180857802177536
"0x9fB78bb548433773F6A98823b79AAae9e8D785Af",5712118685170351104
"0x58515E06324Bdbbecfa563D32f0F35BbdaFBF48c",5689166186547155968
"0x9C52e0fd78f7f8595B5be7ddef21fEA4341Ee196",51056622731337678858
"0xC62c539a7A6fa03F416f7D284FcC785517A607FB",1.18559831917837e+21
"0xc9021f6AE0aCa8b8242EbbdE06e66959E9c66682",22380132533197148160
"0xc4b258A1f6774bbd42667ea2969cB4175CA1fCd6",26849342578450247680
"0x758615182a9b8c08a4663E8339936d8BeF96bE10",36713834399328890880
"0x6ad0AfB31be7F3573E7733C41e73335e12289CD8",45121581758685380608
"0x1A5687c53aeD45cBeff6A06A781AAd48d741E82f",19432384308504788992
"0x0Bd61ace016339286529E6D33Cf3795bE73a4De8",11272898692464203776
"0x2d5300444eCd358a1C578f7B5A8c4DE5787BaB1C",5627922369713324032
"0x9003A166a564859D6C1b86768aF82900Cc6FD5f9",11247253544002768896
"0xF4880975728EE25A96C701c225c9EF58Eebe5a5b",5617893822100184064
"0x3023746E46D664e800B0FE45111E3b1eE5a2a34E",5616903709313199104
"0xe3075A08B7F42C0FB55B8546eb7170A6435531f3",5612112756669336576
"0x1cdaac6BbD4dF87527B5eF2Bd4BbaBf1Ed7BDa32",5567741915314196480
"0xB81a1Dd24b401D8777D8cf1e77502e0efC31eBA6",52858947329050763264
"0xe033Aa08197c98D34E600bC0943b91455Fd46eA0",44395681742333239296
"0x2a33e14F64B961CFFC2bA416336631747B262a22",24485339920296275968
"0x801c1e55544d8A7C3BF5B39067F3791086265ba1",5525308570613322752
"0x88E36256c2161D1631c9970964c5eDdaa102C773",3.2764991968831e+19
"0x6B29132ea388a308578c1d3Be068D0e4fc9915a2",38554007499997110272
"0xa1C8A8a7fd7d084dB8d03De0CAc8d89cFe4415f0",5.1336472114798e+19
"0x2E1335A51F0077dDDcFcb7977c287A20443D0177",79605338453243510784
"0xc41a30cba051870f71C5e76F33eEf6Ab2c7F8f2e",60361245697031561216
"0x337F25a0874FB51651bA9aeb858DCFBC7F42c65e",5479220394718903296
"0x6B8EF4D00c49D817f2634662fd0979072De49eF3",27363991844132458496
"0x7FC94A962ffF7E57d1D8023463E4B595384B173e",1.4268675534322e+19
"0x1D4B7214E2A44C2c72BE3da52055047fe6011927",40766078755315204096
"0x5be7a4a7D3fC10D42872dfdD8567EaEaC667651A",15734686005089703936
"0x17d38EB79c479e8232020204f96B051a3dbdff61",28661439953838342144
"0xf2025d716c6cFCD5E516593a935E4571DcDD78bf",63535729474016280576
"0x1440700e23Df9244FE750B08A47cdf36cDc7b899",5419402043060413440
"0xA81ded7209BE69EAF8fe76F5C3FDA984Db51CE7C",8085956151263918080
"0xaa218eAD7C860D2E241C4f11B1005173E2C6AAD8",67288724233472589824
"0x3E4517fe3Cd35FeeFa0147B12f291110534e162F",5365576346074638336
"0x27B8D686803Cc496656cfbBc8Ce25102f028d5F3",5353388863265638400
"0xF6D89C66797B2fc06AaFd78BFef8D4AE2eD79683",82453529645064896512
"0x2b60BdA355d1C140e7fE872F83fFd9E954948510",66247201969262370816
"0x1d895Fe389e555b78815c11a97DbC077BD87AdCD",15925218292235935744
"0xb2F55CCee97004A7ad928C86256C946fd8986c58",23351269316481474560
"0x26d8B7A8E6C2f407a04c838564c5d99831E832EC",9607205677275539456
"0x0fFa68181FCD4a47Ba8C33E5e254505F3C87ca77",52744805642709827584
"0xaEC2470A635f414cD892D25B5Ad47D536EF9cA05",5251857224098714624
"0x14506C658dca12344888664Dc3b016860355A14D",5226633179218935808
"0xC34eb7e3F34E54646D7cd140BB7C20A466b3E852",5179440484218838016
"0xFC649307d8A37ea431893ee3d0D8Aac9dB6c7A3D",5117341011580534784
"0xE06dE7871e4C1c585B946ee4494Ae0b3eccA3Fe5",5099274021645980672
"0x8b584Cf38bFE7d50809bbC2A622C7Bd118a82577",5089855408728854528
"0x26DA4f747dD974f873Be9422918FAf1c3C0049D6",5056822339996038144
"0x2812Bc6E07BA5dc5449Df4Eea1d476aA9B5DCCeA",5050349593559666688
"0x321d184B32C6B85b8D664e19D606BF5Da7182328",15063658215015081984
"0x2E66dE0BBC0E9CC53CF3cEc15A23ae709ac5C44A",92603492515117776806
"0xAc842A088f31C943817BfCd0bACaeF928874771e",37558556292956192768
"0x5A9e792143bf2708b4765C144451dCa54f559a19",13662226866188924928
"0xD333746E878B544c87e855018af40C8A0e133D6f",4.989616444956e+18
"0x28Ac2f2377406c5e03feDD8adb31B7DDb7282B3d",1.19760523063372e+20
"0xE89bD48a519706E599e6C3e8Fa41b89Ef13e3979",3.24424924182402e+20
"0x9a0903Fc48C7b806d2B7C71e8b59571B2D7F7176",4971023948709316608
"0x5ecE36B268633bEaa990e7fCB4EA389A515A8382",24799273581191262208
"0x69c1a4D2216900987029546Ae1D8Be3AdbF3cBF9",9898414910243676160
"0x3870448542B4DC3D9FC59ACc6296C5Ca3b80fb20",22466524946044760064
"0x2a8A9BC145eDf4a5d40D15DD0Eb24A4991375535",4936975640013188096
"0x0d7bB1Ec806c6f314ac19533CE585b1698867F6a",4922578589136643072
"0x0FB9C161D925F217E534A34b6455F6125c096308",4921071484406088704
"0x663694857eb8a7432559f5C099A20bac59287D3a",1.5000266930463e+19
"0xF1890f08b9c0A212875d627Df97227967fF8788b",4833767196367966208
"0x50Ad452DD4434E547c88262a00f08517743B4c02",4818656481850985472
"0x23C1659b3799026c3dCa11C2209807dbDD73A13c",83955666541553614858
"0x334a3E5fd0dB87E516cEdEaCbE9f1ef3b0353550",4785736041672525824
"0xee50450d90A90d1D922ea2aE783ED1106A9Bdefd",4782976373740876800
"0xa04Aa1dd4971d90EB777b030c5D8E7819A6e52DB",4771423848970283008
"0x858819a1190e87501B137E9857997362D8f8BBb0",7.585730024405e+19
"0xD2E8f308a4305160fcE7bDe28865f6B551efcBCC",4749728919121793024
"0xc29eF07c9De859F8391069aC6A10E27E9844440A",10467335153430820864
"0xA40EBA68CEeDCe72452f57149ba33E9B2d8C78cA",4720712996116250624
"0x462b695Af6B262Fd918550777777405cCC763168",4671080707944706048
"0x32816db57C751d38BfC352721dCC53a2c1c4a45A",18899674730730766336
"0xe68BF18c30e48755467Fa8853f7E0c8D85269fA4",4625643117942066176
"0x4A1249E419d09f64130cBB426F37faCAB261B9e2",43859427379716513792
"0x0FAFF87f974a1C993A93f3b4F42eBE63d52ad015",4610355785096137216
"0x00Ef0c1BcCB4264470f49F6a0C95f702a881198b",69169131181247750144
"0xB8aD797f08cF66b8c72fcC25a20aF501c0f87b5B",4594328531246657536
"0x58068F118C90723DA45388b43B5Cd0503A001BE8",39885289007176949760
"0x5d2bea390F2A02734D4D4A427409be221c8A2f79",40850759087213166592
"0xBF8FceB8325396796fEfbEC7cfF08d4af55184bb",15978273882317391872
"0xF1A6B5114f750aF028C7C9C03B847f5d32Dcda2b",4547074468732973056
"0x4c935C032e072Bb99b822e48574deB88ba693F83",6819503264039270400
"0xF434d456bD9b61Ac8B3cB68224CC6975e021c056",31799015775259664384
"0x15afE19e6D49f83ab077072C6Cbd8D4E5A10304C",4538978177834670080
"0xE4FE824D6D96751F1f9919d4F6Ab7e379299D7c3",4525001683287417856
"0x34baAe6d730c68C33eFDF07b590576346EEf821d",13520141073386444800
"0xddB7a6622f23039F566AC40d284CB915621C19Ed",4475449764740421632
"0xB141A9D2F5E21D2ff3F0BCE7E874134Ab321A9d2",4463140280982569984
"0x26Ca5A979171BD5378d93BBF738dbd9c5a596AF7",1.80677054432427e+20
"0x3E710EB1394D45D7746A2f3260f25b5FB4821F3A",34847865802601684992
"0x3C4823bf1cb716686b11C395210eBB1c64dA081B",4449769363432026112
"0xC06F6F5c2d6869A3b13de00838D932bb5B1D7e72",4440319207476600320
"0xE2866D251Af7e059BFC0A7a3fC687F0f315636E7",4438551273692516864
"0x0EaC561741A3903667eD9FbfEeCc387b5EA199E1",65530557549791305738
"0x403a5a6afd8C1f7857BC9F90386F6412DA0cD104",4354380442186325504
"0x7DfCC236Ab6804Ce4Cc12dA4be8aeaE23AB1e2D7",4332448104685241856
"0x94C5d868F3B87547498D22c9d1d5D0b94eFC753f",21293976253622165504
"0x0edE3529Cb49eB16d887E94739936f24E382122d",10825845911962748928
"0xb7B7f8d5Bbe125F325BF1F36c9a0C2fbA13242cA",4312089542472270848
"0xb777A4E3e841101b34c82374d264e88c99A9e91C",30025215839691382784
"0x49e32F3BDC59D3E8A78136C0AEF4C66282D5Ae41",4280245281797693952
"0xb613f9434C39664D3ACB84fFe652A6b5fF8a60C8",91863758762645061632
"0x522B72F0963A33168a55C4ff3C699376C2C1041F",4228609065576090112
"0x70D667E2669915893534a8013b784660CD443Cdc",4203928771802985472
"0x9B80f044123C90E28b1EbC486B422975e58CEBa9",4184909871927806464
"0x9c5083dd4838E120Dbeac44C052179692Aa5dAC5",53063985461498667018
"0x1d9bc4a5DB7421be62743d8809c777A503861842",1.03039098080914e+20
"0x5e731dfDE2f1ad813Beeb22fb68d202aD535F522",47240530920702656512
"0xb77f7BBAC3264ae7aBC8aEDf2Ec5F4e7cA079F83",1.10458210162858e+20
"0x0e8a37153c6f336d00d1AbA20A840d8047730c95",4120407304735887872
"0xF8df46A0d61A5316214737703cCFb407d640ea25",4102604683925836800
"0x54CF8930796e1e0c7366c6F04D1Ea6Ad6FA5B708",33020787365010800640
"0xd31E41dfB969B28F1492F3EeBA8E4c5EC04C3294",33366844318097764352
"0x221AF60E6a48E383F2bc3A6ae47bbE4784E94f51",3998561964216391168
"0x9B4F06898c05319D1F6e2bB0957eED4221d1eEa3",14243170648264232960
"0x61bb711d3d431F404B06505848a9e9C999a83c31",30232807956283875328
"0x68a41158F99771aCfa364BdDC66B2b488410a4bE",11960448711545853952
"0xAE37047a2C3178675563eA49739941dc08f3f677",3976981159066098688
"0x3ddaebD1837a5b9fb0dA8Fcfa4E8B4d67409e79b",3972986880894646784
"0x30F22013cB880eA03402a4D71880024837336D01",12013622618397075456
"0xD15C0c9e8439fEb1110acFb0B6f8b194ad6823CF",5916297224671104000
"0x4bf230Fc6278C08381867fb7fA99138b3a88FCb5",18416776846934732800
"0xEb66974875791A77Bf0684ca7A8f6bFAC3556E43",7681437720574579712
"0x4Ea2768aDe08E640671c880e6B04cF11b2e5C3eC",7383620635203884032
"0x090857AD6F5d91fC7CC4C446BE4D6aD7E175468A",3821380058427653120
"0x162D0B2C13d653496B20775E92Fd28801381691B",42016695119815090176
"0xC901AafB9eA63E5A77AEfeEB4De26E5c1B361ab1",3811742303506334720
"0xA9d92d23d03E9D7f335f0c3f8Cb6FfBbE4ab2215",5713793714559143936
"0x6A0e0ded978102839613576396a06faf2Ab4a9Ee",3793432745567148032
"0x9D50a80609AAE214b8d6c34FbbD010A9D4769A76",1.53320415106645e+20
"0xBB73137b620cFfde1B3971a0C9023B480C851b70",6888678398751519744
"0xbcf936f46CE932dfC8F6A0306d8c340358B347c4",41381304528274620416
"0xc391791Ecbb9B8CcCc9E708Fc847E941AF8025B2",3760549480187083776
"0xd4fA1283852d69654a1813eA744B4Bfc81d879b7",3743622564846373888
"0x59be0BBbf79C7357Ce83FF4F766E9EEe54012857",12435188692176117760
"0xe7AF00d7E08683BC4E21e07D70186f5258Dc3c82",3720600112010678784
"0x4536Aa47822864868E8057ae89E1220A570dFcE6",11112430367830249472
"0x726022a9fe1322fA9590FB244b8164936bB00489",3677741764618770432
"0x00AFe81bbbbf6ef34080e6E7431933ca61760c03",3658648271509227520
"0x082667433063ECf096B77cAC585F954c4A62935d",40091034537817088000
"0xaF2421C87C72E91E08C3126D89DCB3d8a94FE702",30544531785534427136
"0xe8281901A49aB75098C02d50c5Cf638D99A32b63",1.09300396398458e+20
"0xD0a5266b2515c3b575e30cBC0cfC775FA4fC6660",3623586056102875648
"0x975779102B2A82384f872EE759801DB5204CE331",3613263239432242176
"0x3aa81358F67A8C66150620C25872C27C7e90c28F",3611134107036962816
"0x8611f2eD2c8Bb329E570C6f6478d2fAA6a93FFF5",3605714418029302272
"0x6227E85Ad15D3735951Ef46547A5f1251c1A0f93",7132331457862501376
"0xc390632f1eefc46664352ac69e7bF5acf51B3D87",16199261058540677120
"0x3CC8B45BDda056f222B790Fc089Db0CFDEfC61a6",3543767082013422592
"0xB55FE06189c480e12Fb9BDd3059488297A876295",7901406781278436352
"0x25be82B54771d74f451cb6F598Cd5Ed8db9fF0c0",21946433354292379648
"0x2F969E3F4A33181E00f9e0f161F18C54768c5916",3525696347953966592
"0x889aB3E854C25AcB288E0048D0746A2C13Ead64c",68896860098745769984
"0x9df9FfAEE0fFbe02774A815B7E3C0F8ECb6474F5",3501944362171454464
"0x32Af25467b00aAe516505B3331cfEc52092ea5BA",8579145145466153984
"0x69bAb6810fa99475854bca0A3DD72aE6a0728ECE",3484128980701894656
"0xc2667d2B3949D3B11dD273559297BdC84dB1126b",3477351078019085312
"0xf31F66Bac5264b1b62110CFBeBE66DAC60A6D8B4",3455918868987653120
"0x6eF2376fA6e12Dabb3a3ED0Fb44E4ff29847Af68",3448494663941411328
"0x5de4C335C4e6754044805B4d42CC0874B239353e",1.5465092607496e+19
"0xfF8D4eE3180f8494C135A4B3aCf10DF4659f51d1",39039505505120403456
"0x27Ba8300bF19145670A9F59A37C8346a5edd4cCc",4812579093271687168
"0x24a93E11633d3eE4C5A844Fba9045C4a7db10b5e",3352381380954810368
"0x19B35216819BfB6cB5238edb62a230E999067967",5685346229134922752
"0x785DD6E861a3A3c3BbFbF1B3EADfbd467Cc51Be4",53643592547336560640
"0x4bB9fAe7296d49A12b2114e28F0F20b5e9F72152",27735291743913697280
"0x89bAd44DF1B9A9f8199144E1d54C984B8F11393f",3230876750058770944
"0x2E12dD79e5Ef863Cb3e0075a82558CDc2B2eB1bF",3218277617240602624
"0x0f8cd3326c70CCeB54D5C26C08548ED99A703934",3200831760452330496
"0x81A1C5589203A6F124eb4d25b33DA40FAb32Ce70",42343234966348128256
"0x51f4f6BB08338BF315D895Acec4695B8Ab12Ba30",3133300041445484032
"0x0B23979E0226eB87D417F6f2DDf916E397ACDD46",3121730861702520320
"0xc7a9262A09836733DB0F45ea7347AdBcbf4e8A94",9337852139282792448
"0xc493C73a1C141eA6541213Cb51dDE4117aA30aA7",7250710234420754432
"0x425d29D81159D9eceb5761f8DD4352fDb8699eDA",3080297903278310400
"0x5963582e0BDACd642d5068660A0441C66f9721c0",3058480296035362816
"0xfD51efD2d969d8CC703DEE254f9f2072C44EE554",3055474192080019456
"0xc19ee5F9409F8fF2D3952b608435F981BA6360f0",3050593250618826240
"0xd970cd5798ffaCAa190b42bC3C8c133EFF3A1cac",4203474444307151360
"0x52fd71186A4Cb06DA9537E7559ae2465CA56D003",3021273643591579136
"0x291Ab0dd5c9fcDA115C66B2cc56E3419ed1a090a",2986261032560821760
"0xDccFBcAa216f6D2BfD2812C2b29335A7535eC18c",77060718026827857920
"0x45f7f95DB11Aa48CB29268fF013D07586C7A2Cbf",16219439479693101056
"0x04A4C70c485e75d968b4ED917A2F3DbF2277Fad7",1.1266747695226e+19
"0xf57bb70c6d50adfd812e56e2E9E06Bc75dA1C138",10372667227704256512
"0x4ee818bfb3641692C5d2e78b669CEF6d1f3fD887",2945553541829888000
"0x9f83008952ff7E78F017D05a15477B88b3e8a1F7",22237089127841927168
"0x3F6793e4956B3Cab6843c2911ed99F335FCD11b2",2903126829870060032
"0x86e9f238944Cd43F839F158D3F9Da16Eb4dc7883",5796454686281871360
"0xa3e171D21Be62f703eE64680279cb3b5a2DD0f14",2.898114156544e+18
"0x60DCf7b03e8AF675Dab78336Ca8b882A2B089Ff7",8601811057786701824
"0x8F1369d8AF8aE3d3161420650fF99a0ECC1c62C4",20184521276791689216
"0x001076a29493CF2ACE3474Bfe308688effAf12Cb",8634446784100576256
"0x5C79D3D994b54F98CEdB0c5D9Be4842f26E2Fe10",2866451668782240256
"0x54d80502f81830E6ED38aE842346efD8Bf1D4E25",19893800722630676480
"0x7BF8bDd5b8E2E459e44eCB2492C4F8a9714E5b4C",2834592025564033536
"0x54E6435378A4C4cBEaB0A4eadc9729dD11CfA23f",2829448910224630272
"0x5Bc5490737B656a3048585A2055D3A30d74722eC",2826602371681538560
"0xD1Cf85667B8cd5DfEc09E70EC3bd320295Fb89d1",85957573180044558336
"0x5de5207a1D4C71e611bb5214b93cEBeD3DE715Ab",91453505458778865664
"0x123fFD93D2A6410a4b99d647Fd00efCB547F2518",2795191784078311424
"0x2418c48F9A08eFe64FE7a0C312f2e5212701Dd2a",2785389522051125760
"0xa110c0a1b2CB4d0bc32F0EB9C3D46457Cb3De8cB",5559035465507493888
"0xd9fd4B0Ad806e5480abAffE3079ab359fd04815F",20661251445704445952
"0x727F75F271Fb0d42C13e76dc2b3C4679418C571f",9078585705821990912
"0x82A72199654337dfe4773E316b76063Fc2511c6B",7762757421796557824
"0x85C447D3fC7d42B1167C7fA6Ee50FDd961512B4E",2709193934228960256
"0x7b0cA5651c7bd3274B360575af38eED812873f24",8112632103602417664
"0xb7B0A589A474abaB0131De6b246C0686b6DD13e0",2700813001104406016
"0x1EC9087Bf2e5ffB3f2B6E4335B1557Dd8320D69f",2689260571431181824
"0x2c25E5B09B171E23d088012e1345c9Cb5e2e9066",3.6327038794943e+19
"0xA7670d6FBeA5366e96abfF1594Bb936337d4A015",2685830364222472192
"0x46F3cBa3D4Bc3FDb41215c9bb48bED8B8B0c1361",2623207002138513920
"0x4B86AC2b7ca1F10F9e9BDf24927eCd10831Be2d1",2615633193052769280
"0x2E7212016BA40a1ee366F3a54C5aD6b4916eae74",6812464049115872256
"0x12fc3a3593f5ABe5244Ca1A0460f15F1E0fe871F",23230801745887649792
"0x10Dbfcfd43B1C9bCcA0b5D0D895E528965f1A09b",2521303313487043584
"0x8d9f58Ac8E73a7885D8f7FC866EC972F7C5711E3",8779615929265367040
"0x13C78629aAf51F48827c187B936E352BF1f2E1A6",3.2643230626495e+19
"0x9F27F1d2975E9fC82D1eE2A18e1e497a3A8A0358",16665431909784119296
"0xb392De0d2Fff66F60cE8a065344271Fb3b926B84",2485526735315597824
"0xa84B6eb28C4CB7A9DE44Aac83a9817A23b31F9B3",4945546656252150784
"0x63eC605bCe40aef46f102Fa325239A08991A0659",2849604461777096192
"0xEc40bcD40D618B56359378eaA3203B59B233c013",2378435878027240448
"0x01974549C9B9a30d47c548A16b120b1cAa7B586C",2367845003382044672
"0xeD28D8f0F11BC755757e1C0dD344269b056bc2A3",6930811051584950272
"0x517302523cC66aD18514e47d9688Bf8b0e25b045",2344038791799880192
"0x246172209F4acDC0D844d0F5Cbdb519FEe508Fa3",2.13371089990527e+20
"0x6CCcB450893795A87abA8a263402f56886C81515",9276810774433075200
"0x6283511fC53C60C0a0A1848aC88ff46b5D2496EA",2311290787135416320
"0x5Bf15Cea415C120aB1892F494E9b1d7db5Fe5DAd",2296357333302240768
"0x73398ceF70697597da1dd98C8FE91daFDF01A441",14912256787001413632
"0xe6674A3D1fdCb5e0cD3D659830b00deB8A85cc4a",3781305651031218176
"0xCe339da9A0AcD44b16dBB082efaa7Ea583AeE5C7",4573213122563205632
"0xEFe64Be6BF0213E2CB10e8aC350Dc7B7bD47303F",4550633511770153984
"0x2da3D89718DFfCCC922c5286053Bf92516d87128",2254696269224788224
"0xC225133a44D041A6Bea63C44CEC329393FC66a75",2252460836581565696
"0x841a7753Be4F0c9a1a5e45D2bB503fbF134DDbbA",2244944511118480640
"0x03DF3e4DC8FBe086099242B6dD7c58118a33Ad23",2177421149143497984
"0xA06Ad2e0339375124D255F1fAb201964eF707E18",2174115987834746880
"0x8dCac14A67E90aEcD79db13B7b3f57A7e281523f",2166468654624213248
"0x63Aca271F095CbC0A3f7E56646Fe4d26D150A1C9",6737776868310776832
"0x3A0593A2a7d4fB8f2B7dc06f0435f748FA4900Fb",6.45003782653795e+20
"0xBca497e6AF3eA93a934254fE5AD987cCbfe33dE6",2077347923044152320
"0x2cDdCbc4305ba08a97A0ddE1AB9F07A6639F124e",7156506227297908736
"0x5DD626E0876B8062E97C4796548Ff73612461812",2066263296611876864
