"","date","ethLiquidity","ethVolume","marginalEthRate","tokenLiquidity"
"244","2019-07-03",3435.39520658625,1800.27284473326,306.487780700261,1052906.65269493
"245","2019-07-04",3595.24665658579,2394.71277410414,286.392066860997,1029650.12085469
"246","2019-07-05",3560.4581667805,1741.75107378639,290.679951158813,1034953.80602275
"247","2019-07-06",3568.30621365086,1058.58111108796,289.530059731528,1033131.91117872
"248","2019-07-07",3458.44019925078,1309.09753738253,308.461798612559,1066796.68425487
"249","2019-07-08",3437.82182780099,1672.62211124939,314.283750157987,1080451.53641628
"250","2019-07-09",3634.45019946653,2074.23612718061,308.668182217067,1121839.13642779
"251","2019-07-10",3893.67760555,3212.62916810192,293.309933735787,1142054.32047239
"252","2019-07-11",4175.41241445157,1953.92778200164,273.708691916388,1142846.67017099
"253","2019-07-12",4205.71956742499,1003.24162630158,282.264389701943,1187124.86695673
"254","2019-07-13",4333.27851720927,1129.61127503624,271.188231756047,1175134.13878845
"255","2019-07-14",4692.67748875133,5834.71526351923,228.01068310104,1069980.59978306
"256","2019-07-15",4980.12881411364,7248.54873140607,231.761635998804,1154202.80144376
"257","2019-07-16",5200.79933266675,9299.52980733985,200.082501335487,1040588.9394239
"258","2019-07-17",5059.89420929264,5688.73939326065,212.974242759257,1077627.13766605
"259","2019-07-18",5284.52376668453,3002.66480335611,229.543014612304,1213025.51619513
"260","2019-07-19",5398.82063810877,2326.84657047702,222.244398016657,1199857.64271639
"261","2019-07-20",5258.61262937522,2975.35373476028,229.158678324552,1205056.71996842
"262","2019-07-21",5307.03201650447,1185.33997333606,225.028730029577,1194234.67490031
"263","2019-07-22",5388.88323136662,3158.64909097867,216.66626939028,1167589.22592005
"264","2019-07-23",5563.21612956259,2911.18859836903,212.330888119222,1181242.62158921
"265","2019-07-24",5495.77872033858,3624.02164258483,217.691108608422,1196382.16229708
"266","2019-07-25",5564.43597895939,2490.44677164694,218.392590397618,1215231.58754664
"267","2019-07-26",5689.699675021,5963.4915658019,218.660433754884,1244112.19887512
"268","2019-07-27",5885.65792115119,1105.26967329061,206.610286057758,1216037.46672715
"269","2019-07-28",5847.16473706698,1356.53483733,211.540142942776,1236910.06428911
"270","2019-07-29",5889.55688690613,942.171222650241,209.961083224276,1236577.74368581
"271","2019-07-30",5882.50299144498,2016.57538854176,209.351576944325,1231511.27763872
"272","2019-07-31",5788.99682920487,2795.83854159907,218.318082960664,1263842.69001737
"273","2019-08-01",5804.37693370411,1174.97269192682,216.889092096153,1258906.04333494
"274","2019-08-02",5923.1139460904,1308.84224201156,217.076627258165,1285769.59828311
"275","2019-08-03",5959.49855926633,1091.48053212425,221.517177300734,1320131.29897647
"276","2019-08-04",5976.80521480684,777.392282588152,222.044690360944,1327117.86326946
"277","2019-08-05",5980.00357762777,1942.99804389299,232.06555843247,1387752.86967036
"278","2019-08-06",5985.55170854606,1542.34526678678,225.313772854924,1348627.23807075
"279","2019-08-07",5876.95561041987,1041.65890353298,226.258569992593,1329711.57232354
"280","2019-08-08",5953.32287204984,1126.48094649875,220.643369513435,1313561.21829048
"281","2019-08-09",6119.53435097441,5442.2479157055,209.442435435816,1281690.17820122
"282","2019-08-10",6545.42411733617,1274.71030005608,207.294769896683,1356832.1862794
"283","2019-08-11",6506.77724960924,780.390036961387,215.801320877299,1404171.12512003
"284","2019-08-12",6575.7337212302,571.031447570205,211.480101036413,1390636.83175431
"285","2019-08-13",6680.86222588151,923.203300682638,208.182519263423,1390838.72903585
"286","2019-08-14",7172.6685177415,4478.83094178471,184.862731966558,1325959.09768022
"287","2019-08-15",7082.75643228847,4972.01573990602,187.633370800299,1328961.46394779
"288","2019-08-16",7123.78006311662,1645.16377735203,185.475194448483,1321284.49241478
"289","2019-08-17",7124.76378500013,771.566307882698,184.703805739603,1315970.98608522
"290","2019-08-18",6858.17930505342,2546.00339877037,193.748371539892,1328761.07208269
"291","2019-08-19",6475.31925596069,1471.12363205432,201.113103417708,1302271.5511867
"292","2019-08-20",6582.11935142646,982.593727734028,195.171161266333,1284639.87741151
"293","2019-08-21",6699.47637581215,1963.25994117429,185.454074919954,1242445.19372433
"294","2019-08-22",6632.80189154893,1692.19619400664,190.129219274049,1261089.44523964
"295","2019-08-23",6380.56894242517,1000.13450298818,193.894394883855,1237156.55410624
"296","2019-08-24",6573.81758248745,1272.96574007194,189.37299978742,1244903.55565093
"297","2019-08-25",6680.85210574288,1648.90677694556,183.501976125271,1225949.5636045
"298","2019-08-26",6640.55865052911,710.251060187941,185.666896798538,1232931.91765242
"299","2019-08-27",6628.83695205654,1463.92864483762,184.64065315934,1223952.78451449
"300","2019-08-28",6858.60022046569,5080.45615410803,171.259025966455,1174597.19325027
"301","2019-08-29",6817.82824522525,3064.36816701089,166.506719005929,1135214.21185841
"302","2019-08-30",6766.74864377948,1714.37361553956,166.877009254114,1129214.77604826
"303","2019-08-31",6606.55959642331,569.31156929528,170.379555308441,1125622.68615732
"304","2019-09-01",6629.83599808267,1270.54785338367,169.169174726104,1121563.88436506
"305","2019-09-02",6496.35952179745,1418.23223856895,176.212357585608,1144738.82705964
"306","2019-09-03",6517.52431959956,1139.04192933629,176.708823930297,1151704.05745355
"307","2019-09-04",6606.770461666,1034.73608586267,172.321747098442,1138490.22863266
"308","2019-09-05",6870.34122306106,1304.45670449918,172.590774435262,1185757.51232261
"309","2019-09-06",6894.10282621523,1426.60387231394,167.726774715795,1156325.63160012
"310","2019-09-07",6710.78876252598,1339.21659642776,177.156863807044,1188862.29084065
"311","2019-09-08",6758.65827031123,942.486078231254,178.581151391533,1206968.97577408
"312","2019-09-09",6817.07199045307,1605.7256601942,179.916196896907,1226501.66649474
"313","2019-09-10",6892.87999516281,1605.64912593052,177.286149800801,1222012.15538138
"314","2019-09-11",6935.20185301641,1125.30947722798,175.466229658931,1216893.72107243
"315","2019-09-12",6766.92811519454,471.129388970408,179.790387199108,1216628.62597935
"316","2019-09-13",6765.43214657035,749.039080966221,178.763213607497,1209410.39196438
"317","2019-09-14",6716.96401698729,797.155849774213,185.953446447026,1249042.60861944
"318","2019-09-15",6603.69199868649,756.993728503388,188.182755698809,1242700.958099
"319","2019-09-16",6447.13460669199,1062.98356156149,197.285517798666,1271926.28919893
"320","2019-09-17",6269.18723398109,1797.70940071846,207.513722987131,1300942.38302681
"321","2019-09-18",6291.35252189256,2193.10405453196,209.781804836116,1319811.28690287
"322","2019-09-19",6051.30774108449,1881.07143774981,220.965001526208,1337127.22424429
"323","2019-09-20",6063.88949944669,732.125524353431,216.822757975619,1314789.24532943
"324","2019-09-21",6095.47838038297,436.171899080186,214.608402219192,1308140.87597562
"325","2019-09-22",6166.66201271971,834.872843623633,210.451169317744,1297781.23136418
"326","2019-09-23",6306.03301536825,1104.70824251438,201.149677057756,1268456.50455687
"327","2019-09-24",6957.26880524719,12010.3428246093,165.968833378495,1154689.78710747
"328","2019-09-25",6894.98524949173,2455.4008410826,169.069506322348,1165731.75223144
"329","2019-09-26",7418.11117944473,3485.63806527008,164.592867641315,1220968.19150691
"330","2019-09-27",7251.73154556135,2024.06518707652,172.484749180786,1250813.09676254
"331","2019-09-28",7222.30170144353,1101.59650977152,172.201732574553,1243692.86616472
